CaseFolding,Tokenizing
hasil dari investor bisa dengan mudah buat belanja online yang bermanfaat karena applikasi pluang ini sifatnya juga online sehingga next step insyaallah mempermudah pemindahan dana dari pluang terkoneksi dengan market place yang tersedia,"['hasil', 'dari', 'investor', 'bisa', 'dengan', 'mudah', 'buat', 'belanja', 'online', 'yang', 'bermanfaat', 'karena', 'applikasi', 'pluang', 'ini', 'sifatnya', 'juga', 'online', 'sehingga', 'next', 'step', 'insyaallah', 'mempermudah', 'pemindahan', 'dana', 'dari', 'pluang', 'terkoneksi', 'dengan', 'market', 'place', 'yang', 'tersedia']"
dg shopee belanja jadi mudah  aplikasi membantu sekali  selain belanja bisa juga games saat penat dan saat gak bisa belanja karena saldo pay kosong  hahaha hanya saja skrg games nya makin hilang  paylatter ak juga ikut an ilang  pdahal membantu bgt  tagihan juga gak pernah telat deh  xixixix,"['dg', 'shopee', 'belanja', 'jadi', 'mudah', 'aplikasi', 'membantu', 'sekali', 'selain', 'belanja', 'bisa', 'juga', 'games', 'saat', 'penat', 'dan', 'saat', 'gak', 'bisa', 'belanja', 'karena', 'saldo', 'pay', 'kosong', 'hahaha', 'hanya', 'saja', 'skrg', 'games', 'nya', 'makin', 'hilang', 'paylatter', 'ak', 'juga', 'ikut', 'an', 'ilang', 'pdahal', 'membantu', 'bgt', 'tagihan', 'juga', 'gak', 'pernah', 'telat', 'deh', 'xixixix']"
duh kk shopee ny kok kayak gini ya sekarang masa ada gratis ongkir nya cuma aja dalam seharinya,"['duh', 'kk', 'shopee', 'ny', 'kok', 'kayak', 'gini', 'ya', 'sekarang', 'masa', 'ada', 'gratis', 'ongkir', 'nya', 'cuma', 'aja', 'dalam', 'seharinya']"
belanja jadi mudah ongkir ya kurangi lebih murah dongk biar ngak besar di ongkir ya dari pada harga barang,"['belanja', 'jadi', 'mudah', 'ongkir', 'ya', 'kurangi', 'lebih', 'murah', 'dongk', 'biar', 'ngak', 'besar', 'di', 'ongkir', 'ya', 'dari', 'pada', 'harga', 'barang']"
untuk sekarang sih paling bagus dibanding apk lain tingkat kan terus,"['untuk', 'sekarang', 'sih', 'paling', 'bagus', 'dibanding', 'apk', 'lain', 'tingkat', 'kan', 'terus']"
bagus aplikasi nya kalau mau dapet koin uang gratis sebanyak  ribu kalau mau login pakai kode sarahj,"['bagus', 'aplikasi', 'nya', 'kalau', 'mau', 'dapet', 'koin', 'uang', 'gratis', 'sebanyak', 'ribu', 'kalau', 'mau', 'login', 'pakai', 'kode', 'sarahj']"
setiap pembelian shopee  respon cpt  dan sesuai pesanan susses selalu buat shopee,"['setiap', 'pembelian', 'shopee', 'respon', 'cpt', 'dan', 'sesuai', 'pesanan', 'susses', 'selalu', 'buat', 'shopee']"
selalu puas belanja online di shopee semoga pedagang nya selalu menjaga kualitas dan amanah,"['selalu', 'puas', 'belanja', 'online', 'di', 'shopee', 'semoga', 'pedagang', 'nya', 'selalu', 'menjaga', 'kualitas', 'dan', 'amanah']"
selama berlangganana di soppee sy alhamdulillah tidak pernah di kecewakan  selalu ramah baik kurir maupuan para penjualnya  dan sy tak susah  lg utk belanja kemana  cukup di soppee aja smua sudah lengkap,"['selama', 'berlangganana', 'di', 'soppee', 'sy', 'alhamdulillah', 'tidak', 'pernah', 'di', 'kecewakan', 'selalu', 'ramah', 'baik', 'kurir', 'maupuan', 'para', 'penjualnya', 'dan', 'sy', 'tak', 'susah', 'lg', 'utk', 'belanja', 'kemana', 'cukup', 'di', 'soppee', 'aja', 'smua', 'sudah', 'lengkap']"
mantull aplikasi sangat membantu diskonnya juga mantap terus tingkatkan kwalitas barang  nya  ,"['mantull', 'aplikasi', 'sangat', 'membantu', 'diskonnya', 'juga', 'mantap', 'terus', 'tingkatkan', 'kwalitas', 'barang', 'nya']"
bagus sih  tapi sekarang gk bisa milih pengiriman jnt  id ekspres  karena kalo mau belanja uang nya pasan  terus mahal di ongkir  kan akhirnya gk jadi beli,"['bagus', 'sih', 'tapi', 'sekarang', 'gk', 'bisa', 'milih', 'pengiriman', 'jnt', 'id', 'ekspres', 'karena', 'kalo', 'mau', 'belanja', 'uang', 'nya', 'pasan', 'terus', 'mahal', 'di', 'ongkir', 'kan', 'akhirnya', 'gk', 'jadi', 'beli']"
tolong perbaiki jasa kirimnya karna terlalu mahal kasian klo orang yang ga mampu barang murah tapi ongkirnya mahal,"['tolong', 'perbaiki', 'jasa', 'kirimnya', 'karna', 'terlalu', 'mahal', 'kasian', 'klo', 'orang', 'yang', 'ga', 'mampu', 'barang', 'murah', 'tapi', 'ongkirnya', 'mahal']"
sangat membantu dengan prosedur yanga samgat aman dlm jual beli  tidak ragu selalu belanja di shopee  semoga ke dpn shopee bisa semakin memberikan yg terbaik untuk pelanggan  nya  semoga sy juga di berikan kesempatan untuk mendapatkan shopee payleter,"['sangat', 'membantu', 'dengan', 'prosedur', 'yanga', 'samgat', 'aman', 'dlm', 'jual', 'beli', 'tidak', 'ragu', 'selalu', 'belanja', 'di', 'shopee', 'semoga', 'ke', 'dpn', 'shopee', 'bisa', 'semakin', 'memberikan', 'yg', 'terbaik', 'untuk', 'pelanggan', 'nya', 'semoga', 'sy', 'juga', 'di', 'berikan', 'kesempatan', 'untuk', 'mendapatkan', 'shopee', 'payleter']"
sangat membantu sekali dalam belanja online terima kasih shopee kalo bisa gratis ongkirnya bisa di gunakan di semua toko dan semua pembayaran karna gak semua orang punya akses yang memadai  selebihnya oke mantap sukses selalu,"['sangat', 'membantu', 'sekali', 'dalam', 'belanja', 'online', 'terima', 'kasih', 'shopee', 'kalo', 'bisa', 'gratis', 'ongkirnya', 'bisa', 'di', 'gunakan', 'di', 'semua', 'toko', 'dan', 'semua', 'pembayaran', 'karna', 'gak', 'semua', 'orang', 'punya', 'akses', 'yang', 'memadai', 'selebihnya', 'oke', 'mantap', 'sukses', 'selalu']"
hai namaku fara aku suka banget shopee aku mau nyari hadset bluetooth yang ada telinga kucing nya bagus banget lo mau tau bayar pakai apa aku bayar pakai uang tabungan ku yang tersayang lalu aku maubeli baju yang bagus banget sayang nya uang ku hbs ga bisa buat beli dong tapi headset bluetooth nya bagus kayak nya bisa nyala de yang punya aku mau tanya bisa nyala atau gak kalau gak gpp aku bisa denger lagu kesukaan ku maaf kalau ada yang salah ketik soalnya gak jago ketik yauda by gys,"['hai', 'namaku', 'fara', 'aku', 'suka', 'banget', 'shopee', 'aku', 'mau', 'nyari', 'hadset', 'bluetooth', 'yang', 'ada', 'telinga', 'kucing', 'nya', 'bagus', 'banget', 'lo', 'mau', 'tau', 'bayar', 'pakai', 'apa', 'aku', 'bayar', 'pakai', 'uang', 'tabungan', 'ku', 'yang', 'tersayang', 'lalu', 'aku', 'maubeli', 'baju', 'yang', 'bagus', 'banget', 'sayang', 'nya', 'uang', 'ku', 'hbs', 'ga', 'bisa', 'buat', 'beli', 'dong', 'tapi', 'headset', 'bluetooth', 'nya', 'bagus', 'kayak', 'nya', 'bisa', 'nyala', 'de', 'yang', 'punya', 'aku', 'mau', 'tanya', 'bisa', 'nyala', 'atau', 'gak', 'kalau', 'gak', 'gpp', 'aku', 'bisa', 'denger', 'lagu', 'kesukaan', 'ku', 'maaf', 'kalau', 'ada', 'yang', 'salah', 'ketik', 'soalnya', 'gak', 'jago', 'ketik', 'yauda', 'by', 'gys']"
terbaik aplikasi paling terpercaya  dari kualitasnya  pakingnya super rap  pelayananya fast  pengiriman jugaa super cepat,"['terbaik', 'aplikasi', 'paling', 'terpercaya', 'dari', 'kualitasnya', 'pakingnya', 'super', 'rap', 'pelayananya', 'fast', 'pengiriman', 'jugaa', 'super', 'cepat']"
sangat bagus dan cepat tapi knp saya ga bisa mendapatkan limit dan tdk bisa bergabung di shope pay,"['sangat', 'bagus', 'dan', 'cepat', 'tapi', 'knp', 'saya', 'ga', 'bisa', 'mendapatkan', 'limit', 'dan', 'tdk', 'bisa', 'bergabung', 'di', 'shope', 'pay']"
belanja di shopee sangat memuaskan terima kasih semoga selalu amanah dalam pengiriman barang,"['belanja', 'di', 'shopee', 'sangat', 'memuaskan', 'terima', 'kasih', 'semoga', 'selalu', 'amanah', 'dalam', 'pengiriman', 'barang']"
lumayan sering belanja online melalui shopee  cuma agak disayangkan kenapa aplikasi shopee terasa berat tidak seperti aplikasi lain  kedepannya perlu ada perbaikan  kl tidak ada perbaikan mungkin konsumen bnyak yg pindah  pelayanan shopee sudah bagus  namun servernya perlu diupgrade lagi biar tidak berat di hp,"['lumayan', 'sering', 'belanja', 'online', 'melalui', 'shopee', 'cuma', 'agak', 'disayangkan', 'kenapa', 'aplikasi', 'shopee', 'terasa', 'berat', 'tidak', 'seperti', 'aplikasi', 'lain', 'kedepannya', 'perlu', 'ada', 'perbaikan', 'kl', 'tidak', 'ada', 'perbaikan', 'mungkin', 'konsumen', 'bnyak', 'yg', 'pindah', 'pelayanan', 'shopee', 'sudah', 'bagus', 'namun', 'servernya', 'perlu', 'diupgrade', 'lagi', 'biar', 'tidak', 'berat', 'di', 'hp']"
knpa shoope jd kacau gini sih  gabisa di akses trus udh di instal ulang bbrapa kali ttep gabisa kecea banget soalnya saya pelanggan lama baru kaya gini,"['knpa', 'shoope', 'jd', 'kacau', 'gini', 'sih', 'gabisa', 'di', 'akses', 'trus', 'udh', 'di', 'instal', 'ulang', 'bbrapa', 'kali', 'ttep', 'gabisa', 'kecea', 'banget', 'soalnya', 'saya', 'pelanggan', 'lama', 'baru', 'kaya', 'gini']"
aplikasi belanja yg menurutku paling komplit dari yg lain  bebas mau belanja sesuka hati  pilihan barang dan tokonya banyak jd puas mlih harga terbaik review produk jg sangat membantu,"['aplikasi', 'belanja', 'yg', 'menurutku', 'paling', 'komplit', 'dari', 'yg', 'lain', 'bebas', 'mau', 'belanja', 'sesuka', 'hati', 'pilihan', 'barang', 'dan', 'tokonya', 'banyak', 'jd', 'puas', 'mlih', 'harga', 'terbaik', 'review', 'produk', 'jg', 'sangat', 'membantu']"
saya suka dengan shopee soalnya harga nya murah hehemaka nya saya kasih bintang lima,"['saya', 'suka', 'dengan', 'shopee', 'soalnya', 'harga', 'nya', 'murah', 'hehemaka', 'nya', 'saya', 'kasih', 'bintang', 'lima']"
belanja dishopee bagus dan mudah juga  ongkirnya juga lebih murah  memang ada beberapa masalah awalnya tpi sejauh ini belum gimna  sih  tetap bagus belanja dishopeenya,"['belanja', 'dishopee', 'bagus', 'dan', 'mudah', 'juga', 'ongkirnya', 'juga', 'lebih', 'murah', 'memang', 'ada', 'beberapa', 'masalah', 'awalnya', 'tpi', 'sejauh', 'ini', 'belum', 'gimna', 'sih', 'tetap', 'bagus', 'belanja', 'dishopeenya']"
shoppe sangat membantu yok yg belom download buruan ntr keburu abis promo&gratis ongkir ny,"['shoppe', 'sangat', 'membantu', 'yok', 'yg', 'belom', 'download', 'buruan', 'ntr', 'keburu', 'abis', 'promo', '&', 'gratis', 'ongkir', 'ny']"
mantap pokoknya belanja lewat shopee penirimanya cpt sesuai dgn pesanan tingkatkn lagi biar tambah sukses mksih shopee  jaya terus shopee,"['mantap', 'pokoknya', 'belanja', 'lewat', 'shopee', 'penirimanya', 'cpt', 'sesuai', 'dgn', 'pesanan', 'tingkatkn', 'lagi', 'biar', 'tambah', 'sukses', 'mksih', 'shopee', 'jaya', 'terus', 'shopee']"
saya lebih suka memakai shopee karena dishopee lebih nyaman dengan pelayanannya  dishopee pula saya belanja sambil menjual barang  dan rata  barang masi bisa dijual lagi secara offline  manfaatnya shopee itu bisa digunakan dimanapun sekarang termasuk belanja ke alfamart dan kerjasamany banyak sekali  dari segi hanya belanja tetapi meningkatkan orang untuk membuka peluang usaha dimana shopee mempercayai orang dengan kerjasama di payleter dan adanya spinjaman untuk pembeli dan penjual,"['saya', 'lebih', 'suka', 'memakai', 'shopee', 'karena', 'dishopee', 'lebih', 'nyaman', 'dengan', 'pelayanannya', 'dishopee', 'pula', 'saya', 'belanja', 'sambil', 'menjual', 'barang', 'dan', 'rata', 'barang', 'masi', 'bisa', 'dijual', 'lagi', 'secara', 'offline', 'manfaatnya', 'shopee', 'itu', 'bisa', 'digunakan', 'dimanapun', 'sekarang', 'termasuk', 'belanja', 'ke', 'alfamart', 'dan', 'kerjasamany', 'banyak', 'sekali', 'dari', 'segi', 'hanya', 'belanja', 'tetapi', 'meningkatkan', 'orang', 'untuk', 'membuka', 'peluang', 'usaha', 'dimana', 'shopee', 'mempercayai', 'orang', 'dengan', 'kerjasama', 'di', 'payleter', 'dan', 'adanya', 'spinjaman', 'untuk', 'pembeli', 'dan', 'penjual']"
beberapa kali susah bgt buat nilai pake video  kaya loading gitu  semoga shopee makin update terus yaa,"['beberapa', 'kali', 'susah', 'bgt', 'buat', 'nilai', 'pake', 'video', 'kaya', 'loading', 'gitu', 'semoga', 'shopee', 'makin', 'update', 'terus', 'yaa']"
shopee terr terr terr pokonya  keamanan semuanya terjamin  pernah dp barang bayar pake akulaku  barang ga dikirim  langsung cepet masuk saldo akulaku lagi hitungan detik  pernah di chat mao beli sepeda dengan harga super miring  suru wa tokonya langsung diblokir ama shopee pokonya belanja online ternyaman teraman cuma di shopee,"['shopee', 'terr', 'terr', 'terr', 'pokonya', 'keamanan', 'semuanya', 'terjamin', 'pernah', 'dp', 'barang', 'bayar', 'pake', 'akulaku', 'barang', 'ga', 'dikirim', 'langsung', 'cepet', 'masuk', 'saldo', 'akulaku', 'lagi', 'hitungan', 'detik', 'pernah', 'di', 'chat', 'mao', 'beli', 'sepeda', 'dengan', 'harga', 'super', 'miring', 'suru', 'wa', 'tokonya', 'langsung', 'diblokir', 'ama', 'shopee', 'pokonya', 'belanja', 'online', 'ternyaman', 'teraman', 'cuma', 'di', 'shopee']"
selalu menggunakan shopee  terlovvee pokokny shopee mah  saya dan anak anak selalu pake nya shopee  untuk transaksi onshop the best deehh topp,"['selalu', 'menggunakan', 'shopee', 'terlovvee', 'pokokny', 'shopee', 'mah', 'saya', 'dan', 'anak', 'anak', 'selalu', 'pake', 'nya', 'shopee', 'untuk', 'transaksi', 'onshop', 'the', 'best', 'deehh', 'topp']"
aplikasi berbelanja yg sangat mudah digunakan  meskipun kadang sistemnya suka error juga sih,"['aplikasi', 'berbelanja', 'yg', 'sangat', 'mudah', 'digunakan', 'meskipun', 'kadang', 'sistemnya', 'suka', 'error', 'juga', 'sih']"
jangan dondload ini tapi bo ong hayu bal bal le bal bal le dondload sekarang nantirugi harga barang yang murah,"['jangan', 'dondload', 'ini', 'tapi', 'bo', 'ong', 'hayu', 'bal', 'bal', 'le', 'bal', 'bal', 'le', 'dondload', 'sekarang', 'nantirugi', 'harga', 'barang', 'yang', 'murah']"
aplikasi ini sangat membantu dlm kebutuhan kita  mudah dan gc ribet mantap lah pokoknya,"['aplikasi', 'ini', 'sangat', 'membantu', 'dlm', 'kebutuhan', 'kita', 'mudah', 'dan', 'gc', 'ribet', 'mantap', 'lah', 'pokoknya']"
kenapa akhir  ini pengiriman lama banget ya min udah hari barang masih tahap pengemasan yg biasanya cuma sehari beli barang tiga dari toko berbeda sampe sekarang tiga tiganya belum di kirim udah hari pake shopee ekspress,"['kenapa', 'akhir', 'ini', 'pengiriman', 'lama', 'banget', 'ya', 'min', 'udah', 'hari', 'barang', 'masih', 'tahap', 'pengemasan', 'yg', 'biasanya', 'cuma', 'sehari', 'beli', 'barang', 'tiga', 'dari', 'toko', 'berbeda', 'sampe', 'sekarang', 'tiga', 'tiganya', 'belum', 'di', 'kirim', 'udah', 'hari', 'pake', 'shopee', 'ekspress']"
aplikasi norak tapi bohong bagus ni aplikasi,"['aplikasi', 'norak', 'tapi', 'bohong', 'bagus', 'ni', 'aplikasi']"
belanja jadi ga ribet  apalagi ditambah dengan mentode pembayaran cod  pengiriman cepat,"['belanja', 'jadi', 'ga', 'ribet', 'apalagi', 'ditambah', 'dengan', 'mentode', 'pembayaran', 'cod', 'pengiriman', 'cepat']"
trimakasih karna adanya shopee aku jadi gak perlu repot  kalo cari barang yang aku inginkan ,"['trimakasih', 'karna', 'adanya', 'shopee', 'aku', 'jadi', 'gak', 'perlu', 'repot', 'kalo', 'cari', 'barang', 'yang', 'aku', 'inginkan']"
shopee keren like it shopee menjadi mudah untuk mencari produk  yg di inginkan good job,"['shopee', 'keren', 'like', 'it', 'shopee', 'menjadi', 'mudah', 'untuk', 'mencari', 'produk', 'yg', 'di', 'inginkan', 'good', 'job']"
ya sih bagus lumayan tapi disana kita bisa liat barang lain yang bagus  dan kita juga bisa belanja apa saja kita bisa belanja topi tas dll,"['ya', 'sih', 'bagus', 'lumayan', 'tapi', 'disana', 'kita', 'bisa', 'liat', 'barang', 'lain', 'yang', 'bagus', 'dan', 'kita', 'juga', 'bisa', 'belanja', 'apa', 'saja', 'kita', 'bisa', 'belanja', 'topi', 'tas', 'dll']"
sangat membantu mencari produk yg susah di dpt  aplgi sy yg tinggal di kampung  ok bngt,"['sangat', 'membantu', 'mencari', 'produk', 'yg', 'susah', 'di', 'dpt', 'aplgi', 'sy', 'yg', 'tinggal', 'di', 'kampung', 'ok', 'bngt']"
om swatyastu aplikasi shopee ini bagus banget dan tidak mencewakan trimakasi kak ,"['om', 'swatyastu', 'aplikasi', 'shopee', 'ini', 'bagus', 'banget', 'dan', 'tidak', 'mencewakan', 'trimakasi', 'kak']"
produk dri penjual bagus ga pernah kecewa  hanya ongkir cukup lumayan klo jauh  perbanya lgi diskon ongkir nya yg ga pakai soppe saldo nya ,"['produk', 'dri', 'penjual', 'bagus', 'ga', 'pernah', 'kecewa', 'hanya', 'ongkir', 'cukup', 'lumayan', 'klo', 'jauh', 'perbanya', 'lgi', 'diskon', 'ongkir', 'nya', 'yg', 'ga', 'pakai', 'soppe', 'saldo', 'nya']"
puas sebelumya saya sering belanja aplikasi sebelah puas dgn ongkirnya pas saya coba shopee eh malah jauh lebih murah dan banyak bonus ongkirnya luar biasa terima kasih,"['puas', 'sebelumya', 'saya', 'sering', 'belanja', 'aplikasi', 'sebelah', 'puas', 'dgn', 'ongkirnya', 'pas', 'saya', 'coba', 'shopee', 'eh', 'malah', 'jauh', 'lebih', 'murah', 'dan', 'banyak', 'bonus', 'ongkirnya', 'luar', 'biasa', 'terima', 'kasih']"
seneng banget pake aplikasi shopee  gak ribet aplikasinya  banyak voucher gratis ongkirnya ,"['seneng', 'banget', 'pake', 'aplikasi', 'shopee', 'gak', 'ribet', 'aplikasinya', 'banyak', 'voucher', 'gratis', 'ongkirnya']"
belanja kapanpun gaperlu ke tempat  apalagi kalo ada free ongkir  seneng bangett  note pandai pandai pilih barangnya  lihat deskripsi dulu  intinya sangat membantu apalagi kalo mager pusing keliling pasar pilih pilih barang wkwk,"['belanja', 'kapanpun', 'gaperlu', 'ke', 'tempat', 'apalagi', 'kalo', 'ada', 'free', 'ongkir', 'seneng', 'bangett', 'note', 'pandai', 'pandai', 'pilih', 'barangnya', 'lihat', 'deskripsi', 'dulu', 'intinya', 'sangat', 'membantu', 'apalagi', 'kalo', 'mager', 'pusing', 'keliling', 'pasar', 'pilih', 'pilih', 'barang', 'wkwk']"
 ok  mantap tingkatkan fitur chat agar bisa terjemahkan bahasa ini ,"['ok', 'mantap', 'tingkatkan', 'fitur', 'chat', 'agar', 'bisa', 'terjemahkan', 'bahasa', 'ini']"
tambahkan metode pembayaran dengan dana apakah ulasan ini membantu  yang setuju pencet iya,"['tambahkan', 'metode', 'pembayaran', 'dengan', 'dana', 'apakah', 'ulasan', 'ini', 'membantu', 'yang', 'setuju', 'pencet', 'iya']"
sangat bagus aplikasi ini sangat membantu trmksh,"['sangat', 'bagus', 'aplikasi', 'ini', 'sangat', 'membantu', 'trmksh']"
pokoknya shopee is the best  makin suka dengan applikasinya yang sangat memuaskan pelanggannya,"['pokoknya', 'shopee', 'is', 'the', 'best', 'makin', 'suka', 'dengan', 'applikasinya', 'yang', 'sangat', 'memuaskan', 'pelanggannya']"
shopingnya mudah  harganya lebih murah dibanding aplikasi lain  banyak voucher cashback,"['shopingnya', 'mudah', 'harganya', 'lebih', 'murah', 'dibanding', 'aplikasi', 'lain', 'banyak', 'voucher', 'cashback']"
gays jagan jadi korban kayak aku di sini harganya penipuan murah banget gue sampai sok karena ini murah buruan coba di jamin murah aman aku mau nagis dulu sakin murahnya e,"['gays', 'jagan', 'jadi', 'korban', 'kayak', 'aku', 'di', 'sini', 'harganya', 'penipuan', 'murah', 'banget', 'gue', 'sampai', 'sok', 'karena', 'ini', 'murah', 'buruan', 'coba', 'di', 'jamin', 'murah', 'aman', 'aku', 'mau', 'nagis', 'dulu', 'sakin', 'murahnya', 'e']"
aplikasi belanja paling favorit  terpercaya selalu ada pemberitahuan info promo dan lainnya  seneng banget belanja di shopee  bayar makan pun pakek shopee dapet cashback sipp deh,"['aplikasi', 'belanja', 'paling', 'favorit', 'terpercaya', 'selalu', 'ada', 'pemberitahuan', 'info', 'promo', 'dan', 'lainnya', 'seneng', 'banget', 'belanja', 'di', 'shopee', 'bayar', 'makan', 'pun', 'pakek', 'shopee', 'dapet', 'cashback', 'sipp', 'deh']"
rekomen banget buat olshop an paling rekomen deh seller nya juga kebanyakan tanggung jawab  dari pengalaman pribadi  tapi sayangnya ngga ada gratis ongkir untjk cod,"['rekomen', 'banget', 'buat', 'olshop', 'an', 'paling', 'rekomen', 'deh', 'seller', 'nya', 'juga', 'kebanyakan', 'tanggung', 'jawab', 'dari', 'pengalaman', 'pribadi', 'tapi', 'sayangnya', 'ngga', 'ada', 'gratis', 'ongkir', 'untjk', 'cod']"
cuma mau ngucapin trima kasih banyak buat shopee akhirnya aku bisa belanja tanpa harus keluar kamar  tanpa ketemu banyaknya orang diluar sana  makasih banyak buat shopee ,"['cuma', 'mau', 'ngucapin', 'trima', 'kasih', 'banyak', 'buat', 'shopee', 'akhirnya', 'aku', 'bisa', 'belanja', 'tanpa', 'harus', 'keluar', 'kamar', 'tanpa', 'ketemu', 'banyaknya', 'orang', 'diluar', 'sana', 'makasih', 'banyak', 'buat', 'shopee']"
barang yang dipesan disini bagus bagus semua  tidak pernah mengecewakan  terima kasih shopee,"['barang', 'yang', 'dipesan', 'disini', 'bagus', 'bagus', 'semua', 'tidak', 'pernah', 'mengecewakan', 'terima', 'kasih', 'shopee']"
kemarin saya makan di warung setelah itu saya kenyang wah aplikasi shopee emang bagus aku suka,"['kemarin', 'saya', 'makan', 'di', 'warung', 'setelah', 'itu', 'saya', 'kenyang', 'wah', 'aplikasi', 'shopee', 'emang', 'bagus', 'aku', 'suka']"
apk apaan si gajelas tapi boong hayuk papapalelpalepalepale good recommended pokoknya,"['apk', 'apaan', 'si', 'gajelas', 'tapi', 'boong', 'hayuk', 'papapalelpalepalepale', 'good', 'recommended', 'pokoknya']"
terus tingkatkan kinerja nya banyak  promo diskon barang promo bebas ongkir  pokoknya langganan deh belanja online di shopee  tetap terus diperpanjang bebas ongkirnya tanpa batas nominal ya ,"['terus', 'tingkatkan', 'kinerja', 'nya', 'banyak', 'promo', 'diskon', 'barang', 'promo', 'bebas', 'ongkir', 'pokoknya', 'langganan', 'deh', 'belanja', 'online', 'di', 'shopee', 'tetap', 'terus', 'diperpanjang', 'bebas', 'ongkirnya', 'tanpa', 'batas', 'nominal', 'ya']"
sangat bagus cuma ada beberapa seller yang curang menipu pembeli banyak ulasan yang negatif terhadap seller seller seperti itu  kasihan pembeli yang masih awam dan tidak tahu cara pengajuan pengembalian barang  walaupun tidak konfirmasi barang di terima tapi secara otomatis dana akan di kirim ke seller dalam waktu beberapa hari,"['sangat', 'bagus', 'cuma', 'ada', 'beberapa', 'seller', 'yang', 'curang', 'menipu', 'pembeli', 'banyak', 'ulasan', 'yang', 'negatif', 'terhadap', 'seller', 'seller', 'seperti', 'itu', 'kasihan', 'pembeli', 'yang', 'masih', 'awam', 'dan', 'tidak', 'tahu', 'cara', 'pengajuan', 'pengembalian', 'barang', 'walaupun', 'tidak', 'konfirmasi', 'barang', 'di', 'terima', 'tapi', 'secara', 'otomatis', 'dana', 'akan', 'di', 'kirim', 'ke', 'seller', 'dalam', 'waktu', 'beberapa', 'hari']"
info dong min kenapa pas saya mau chek out voucher shoppe nya tidak bisa di gunakan malah ada keterangan voucher tidak sah,"['info', 'dong', 'min', 'kenapa', 'pas', 'saya', 'mau', 'chek', 'out', 'voucher', 'shoppe', 'nya', 'tidak', 'bisa', 'di', 'gunakan', 'malah', 'ada', 'keterangan', 'voucher', 'tidak', 'sah']"
luar biasa pokoknya  tingkatkan lagi terutama pada shopee express nya  kalau update lokasi barang tolong ditulis jg lokasinya  contoh yg ada saat ini  paket anda telah sampai di hub transit  tanpa menyebutkan lokasi transitnya tersebut sebagai contoh  paket anda telah sampai di hub transit balikpapan  jadi kita yg ngecek resinya tidak bertanya tanya sampai mana paketan tersebut  selebihnya sudah baik sekali ,"['luar', 'biasa', 'pokoknya', 'tingkatkan', 'lagi', 'terutama', 'pada', 'shopee', 'express', 'nya', 'kalau', 'update', 'lokasi', 'barang', 'tolong', 'ditulis', 'jg', 'lokasinya', 'contoh', 'yg', 'ada', 'saat', 'ini', 'paket', 'anda', 'telah', 'sampai', 'di', 'hub', 'transit', 'tanpa', 'menyebutkan', 'lokasi', 'transitnya', 'tersebut', 'sebagai', 'contoh', 'paket', 'anda', 'telah', 'sampai', 'di', 'hub', 'transit', 'balikpapan', 'jadi', 'kita', 'yg', 'ngecek', 'resinya', 'tidak', 'bertanya', 'tanya', 'sampai', 'mana', 'paketan', 'tersebut', 'selebihnya', 'sudah', 'baik', 'sekali']"
makasih shopee karna ada aplikasi ini belanja jadi lebih mudah dan harga nya pun terjangkau,"['makasih', 'shopee', 'karna', 'ada', 'aplikasi', 'ini', 'belanja', 'jadi', 'lebih', 'mudah', 'dan', 'harga', 'nya', 'pun', 'terjangkau']"
app sangat rekomendasi  buat belanja semakin kece tanpa harus repot dan susah cari barang,"['app', 'sangat', 'rekomendasi', 'buat', 'belanja', 'semakin', 'kece', 'tanpa', 'harus', 'repot', 'dan', 'susah', 'cari', 'barang']"
shopee lebih baik dari commers lain  lebih mudah dan gampang  kalau yg lain mah ribet,"['shopee', 'lebih', 'baik', 'dari', 'commers', 'lain', 'lebih', 'mudah', 'dan', 'gampang', 'kalau', 'yg', 'lain', 'mah', 'ribet']"
pokoknya puas bgt belanja dishoope mudah penggunaan appnya  murah berkwalitas barangnya,"['pokoknya', 'puas', 'bgt', 'belanja', 'dishoope', 'mudah', 'penggunaan', 'appnya', 'murah', 'berkwalitas', 'barangnya']"
suka sama shopee banyak promo ongkirnya dan bisa cod nya jd gak ribet transfer uang ke bank dll,"['suka', 'sama', 'shopee', 'banyak', 'promo', 'ongkirnya', 'dan', 'bisa', 'cod', 'nya', 'jd', 'gak', 'ribet', 'transfer', 'uang', 'ke', 'bank', 'dll']"
makasih bnyak shopee gegara sering promo dan flash sale hrg murmer pengeluaran  jd hemmat bgt tp klo bsa gratis ongkirnya kya dlu dan apl perbaiki biar ga lemot  tp sjauh ini udh ok sih,"['makasih', 'bnyak', 'shopee', 'gegara', 'sering', 'promo', 'dan', 'flash', 'sale', 'hrg', 'murmer', 'pengeluaran', 'jd', 'hemmat', 'bgt', 'tp', 'klo', 'bsa', 'gratis', 'ongkirnya', 'kya', 'dlu', 'dan', 'apl', 'perbaiki', 'biar', 'ga', 'lemot', 'tp', 'sjauh', 'ini', 'udh', 'ok', 'sih']"
